Wavelength 	             Flux
9.294609999999998763e+03 2.850666141013065771e-02
9.296623999999999796e+03 2.701186545337755027e-02
9.298637999999999010e+03 2.622237153825440412e-02
9.300651999999998225e+03 2.608024610731934229e-02
9.302665999999999258e+03 2.542149289868942882e-02
9.304679999999998472e+03 2.567719013716111137e-02
9.306693999999999505e+03 2.514118996545638626e-02
9.308707999999998719e+03 2.532082071844375670e-02
9.310721999999999753e+03 2.603971097956879477e-02
9.312735999999998967e+03 2.656506092518278600e-02
9.314749999999998181e+03 2.573994384003198965e-02
9.316763999999999214e+03 2.513063155165952758e-02
9.318777999999998428e+03 2.380118953619457522e-02
9.320791999999999462e+03 2.312650689457548814e-02
9.322805999999998676e+03 2.384452493890862335e-02
9.324819999999999709e+03 2.524172442726122303e-02
9.326833999999998923e+03 2.523079876428882887e-02
9.328847999999998137e+03 2.458223672028023166e-02
9.330861999999999171e+03 2.520242876547814856e-02
9.332875999999998385e+03 2.554677077369647137e-02
9.334889999999999418e+03 2.535098105698521329e-02
9.336903999999998632e+03 2.500622589344440524e-02
9.338917999999999665e+03 2.525590942666656666e-02
9.340931999999998880e+03 2.597255028659140735e-02
9.342945999999999913e+03 2.591383632465150619e-02
9.344959999999999127e+03 2.580141217078845903e-02
9.346973999999998341e+03 2.578116755998666881e-02
9.348987999999999374e+03 2.581426589193245788e-02
9.351001999999998588e+03 2.597562599843658213e-02
9.353015999999999622e+03 2.530516672233625031e-02
9.355029999999998836e+03 2.564716751706049014e-02
9.357043999999999869e+03 2.521872544764286114e-02
9.359057999999999083e+03 2.453885541141923726e-02
9.361071999999998297e+03 2.534923662340138675e-02
9.363085999999999331e+03 2.452659847018549832e-02
9.365099999999998545e+03 2.336834047667042669e-02
9.367113999999999578e+03 2.375023371308800438e-02
9.369127999999998792e+03 2.381307922825276827e-02
9.371141999999999825e+03 2.432543773428192529e-02
9.373155999999999040e+03 2.452540491036497849e-02
9.375169999999998254e+03 2.465192225133948367e-02
9.377183999999999287e+03 2.487185860134267720e-02
9.379197999999998501e+03 2.471724669843915895e-02
9.381211999999999534e+03 2.479487399291951250e-02
9.383225999999998749e+03 2.423876692885382211e-02
9.385239999999999782e+03 2.377713471519651497e-02
9.387253999999998996e+03 2.377773149510677489e-02
9.389267999999998210e+03 2.494080963405084089e-02
9.391281999999999243e+03 2.547299959555931331e-02
9.393295999999998457e+03 2.576262147662175539e-02
9.395309999999999491e+03 2.568627955425579340e-02
9.397323999999998705e+03 2.621341983960054703e-02
9.399337999999999738e+03 2.667922951262965275e-02
9.401351999999998952e+03 2.621745958053152067e-02
9.403365999999998166e+03 2.545252545402279867e-02
9.405379999999999200e+03 2.643340209575069377e-02
9.407393999999998414e+03 2.676603803649858435e-02
9.409407999999999447e+03 2.603498264643368948e-02
9.411421999999998661e+03 2.550499617997847510e-02
9.413435999999999694e+03 2.515280422063292248e-02
9.415449999999998909e+03 2.511832870427884584e-02
9.417463999999998123e+03 2.500673086106077261e-02
9.419477999999999156e+03 2.483444509158425767e-02
9.421491999999998370e+03 2.454629220722398183e-02
9.423505999999999403e+03 2.491588259626087432e-02
9.425519999999998618e+03 2.629407693977913948e-02
9.427533999999999651e+03 2.615185969655019205e-02
9.429547999999998865e+03 2.474974825047469851e-02
9.431561999999999898e+03 2.430207150548801404e-02
9.433575999999999112e+03 2.404981722803704522e-02
9.435589999999998327e+03 2.469847108433953151e-02
9.437603999999999360e+03 2.487383256566121775e-02
9.439617999999998574e+03 2.565832271076759485e-02
9.441631999999999607e+03 2.504561336752136186e-02
9.443645999999998821e+03 2.518622389560732158e-02
9.445659999999999854e+03 2.490945573568887489e-02
9.447673999999999069e+03 2.432860525842098220e-02
9.449687999999998283e+03 2.400005496475100461e-02
9.451701999999999316e+03 2.409324444304498242e-02
9.453715999999998530e+03 2.406239551229938725e-02
9.455729999999999563e+03 2.392770687716906652e-02
9.457743999999998778e+03 2.403664216386445368e-02
9.459757999999999811e+03 2.439273614570014459e-02
9.461771999999999025e+03 2.501715155641679247e-02
9.463785999999998239e+03 2.447968238800990806e-02
9.465799999999999272e+03 2.427769534146135763e-02
9.467813999999998487e+03 2.428673885240910379e-02
9.469827999999999520e+03 2.424358707428281995e-02
9.471841999999998734e+03 2.452806746688767150e-02
9.473855999999999767e+03 2.425102387008756799e-02
9.475869999999998981e+03 2.336843228896431229e-02
9.477883999999998196e+03 2.399858596804882796e-02
9.479897999999999229e+03 2.409733009012289540e-02
9.481911999999998443e+03 2.421131505298200134e-02
9.483925999999999476e+03 2.412478196599471963e-02
9.485939999999998690e+03 2.472220456230898519e-02
9.487953999999999724e+03 2.469098838238784760e-02
9.489967999999998938e+03 2.430670802632924066e-02
9.491981999999998152e+03 2.334575465237454656e-02
9.493995999999999185e+03 2.388166301178538953e-02
9.496009999999998399e+03 2.356266119667951506e-02
9.498023999999999432e+03 2.411390220916926480e-02
9.500037999999998647e+03 2.402865449429639200e-02
9.502051999999999680e+03 2.391939786457240869e-02
9.504065999999998894e+03 2.319940585592073987e-02
9.506079999999998108e+03 2.288953936405649717e-02
9.508093999999999141e+03 2.280314399551004734e-02
9.510107999999998356e+03 2.283440608157813467e-02
9.512121999999999389e+03 2.206368778055460556e-02
9.514135999999998603e+03 2.191968019759488184e-02
9.516149999999999636e+03 2.117925995355364466e-02
9.518163999999998850e+03 2.083432116542506193e-02
9.520177999999999884e+03 2.115134901621238891e-02
9.522191999999999098e+03 2.198000087467778460e-02
9.524205999999998312e+03 2.237277386792082406e-02
9.526219999999999345e+03 2.254689588327505462e-02
9.528233999999998559e+03 2.233733432248094508e-02
9.530247999999999593e+03 2.204133148699343944e-02
9.532261999999998807e+03 2.200818724890070410e-02
9.534275999999999840e+03 2.211895878147379646e-02
9.536289999999999054e+03 2.207989265042543253e-02
9.538303999999998268e+03 2.182066063863915412e-02
9.540317999999999302e+03 2.192661202578325905e-02
9.542331999999998516e+03 2.122085092268387319e-02
9.544345999999999549e+03 2.134268583667019159e-02
9.546359999999998763e+03 2.119367448369370230e-02
9.548373999999999796e+03 2.126625210201034746e-02
9.550387999999999010e+03 2.108359154332474159e-02
9.552401999999998225e+03 2.097603344103764894e-02
9.554415999999999258e+03 2.075113922716461876e-02
9.556429999999998472e+03 2.045738579287732090e-02
9.558443999999999505e+03 2.009780294387396651e-02
9.560457999999998719e+03 2.002150692765494733e-02
9.562471999999999753e+03 2.048185376919785597e-02
9.564485999999998967e+03 2.069247117137166039e-02
9.566499999999998181e+03 2.081067949974949732e-02
9.568513999999999214e+03 2.054286303848490425e-02
9.570527999999998428e+03 2.045371330112188621e-02
9.572541999999999462e+03 2.040179344892951996e-02
9.574555999999998676e+03 2.039013328760603400e-02
9.576569999999999709e+03 2.029308769296885029e-02
9.578583999999998923e+03 1.990003926284416788e-02
9.580597999999998137e+03 1.970374457851653549e-02
9.582611999999999171e+03 1.998331301339849667e-02
9.584625999999998385e+03 2.029983589656945628e-02
9.586639999999999418e+03 2.034578794965924420e-02
9.588653999999998632e+03 2.054919808676301807e-02
9.590667999999999665e+03 2.053538033653322381e-02
9.592681999999998880e+03 2.005524794565794258e-02
9.594695999999998094e+03 1.960766301296515413e-02
9.596709999999999127e+03 1.918119490786606221e-02
9.598723999999998341e+03 1.898568062803646442e-02
9.600737999999999374e+03 1.886692142589531038e-02
9.602751999999998588e+03 1.951970683542264551e-02
9.604765999999999622e+03 1.985973366582833785e-02
9.606779999999998836e+03 1.938006033642249507e-02
9.608793999999999869e+03 1.968221459560033637e-02
9.610807999999999083e+03 1.977026258543672713e-02
9.612821999999998297e+03 1.935820901047769979e-02
9.614835999999999331e+03 1.909144839059279120e-02
9.616849999999998545e+03 1.913919078341335539e-02
9.618863999999999578e+03 1.900744014168737062e-02
9.620877999999998792e+03 1.892444182801470559e-02
9.622891999999999825e+03 1.870551541324424333e-02
9.624905999999999040e+03 1.867746675746216264e-02
9.626919999999998254e+03 1.863238692116428452e-02
9.628933999999999287e+03 1.870950924802827417e-02
9.630947999999998501e+03 1.869491109330044532e-02
9.632961999999999534e+03 1.866709196825307865e-02
9.634975999999998749e+03 1.861641158202817503e-02
9.636989999999999782e+03 1.859759006178159785e-02
9.639003999999998996e+03 1.848865477508621763e-02
9.641017999999998210e+03 1.841745434117785657e-02
9.643031999999999243e+03 1.837678149498649105e-02
9.645045999999998457e+03 1.834992639902491979e-02
9.647059999999999491e+03 1.841566400144708723e-02
9.649073999999998705e+03 1.887637809216553830e-02
9.651087999999999738e+03 1.932598289532381358e-02
9.653101999999998952e+03 1.922140869258800316e-02
9.655115999999998166e+03 1.931547038767390465e-02
9.657129999999999200e+03 1.896277346071198119e-02
9.659143999999998414e+03 1.867278433047398975e-02
9.661157999999999447e+03 1.856146192413757681e-02
9.663171999999998661e+03 1.843067531149739438e-02
9.665185999999999694e+03 1.858088022429440350e-02
9.667199999999998909e+03 1.841667393667982197e-02
9.669213999999998123e+03 1.809679990478204464e-02
9.671227999999999156e+03 1.815634017736692321e-02
9.673241999999998370e+03 1.811328021153452497e-02
9.675255999999999403e+03 1.784073541713482314e-02
9.677269999999998618e+03 1.764214542546004710e-02
9.679283999999999651e+03 1.731006035847546323e-02
9.681297999999998865e+03 1.703948952839430195e-02
9.683311999999999898e+03 1.733645639296760299e-02
9.685325999999999112e+03 1.760565003864048364e-02
9.687339999999998327e+03 1.737442077648934310e-02
9.689353999999999360e+03 1.699794446541102316e-02
9.691367999999998574e+03 1.677066313189697067e-02
9.693381999999999607e+03 1.670836849049552042e-02
9.695395999999998821e+03 1.679728869712382097e-02
9.697409999999999854e+03 1.676593479876185150e-02
9.699423999999999069e+03 1.717243372994079614e-02
9.701437999999998283e+03 1.693679747768314647e-02
9.703451999999999316e+03 1.663781074264435514e-02
9.705465999999998530e+03 1.684916264316924442e-02
9.707479999999999563e+03 1.742409122748150505e-02
9.709493999999998778e+03 1.762777680146693227e-02
9.711507999999999811e+03 1.714856253353051405e-02
9.713521999999999025e+03 1.652570793180991454e-02
9.715535999999998239e+03 1.623379074340032535e-02
9.717549999999999272e+03 1.647984769101400876e-02
9.719563999999998487e+03 1.679191767793150603e-02
9.721577999999999520e+03 1.672484879724800075e-02
9.723591999999998734e+03 1.644261780584335697e-02
9.725605999999999767e+03 1.645684871139563993e-02
9.727619999999998981e+03 1.667921808718680551e-02
9.729633999999998196e+03 1.671787106291269115e-02
9.731647999999999229e+03 1.649701658997063461e-02
9.733661999999998443e+03 1.635484525288862998e-02
9.735675999999999476e+03 1.643049858305044297e-02
9.737689999999998690e+03 1.669579020623317839e-02
9.739703999999999724e+03 1.685742574961895598e-02
9.741717999999998938e+03 1.654021427424385779e-02
9.743731999999998152e+03 1.631426421899114659e-02
9.745745999999999185e+03 1.645230400284829891e-02
9.747759999999998399e+03 1.652052053720537775e-02
9.749773999999999432e+03 1.647172230300512560e-02
9.751787999999998647e+03 1.633675823099314806e-02
9.753801999999999680e+03 1.639193741961844988e-02
9.755815999999998894e+03 1.667582103231303806e-02
9.757829999999998108e+03 1.670813895976080987e-02
9.759843999999999141e+03 1.611429704290808645e-02
9.761857999999998356e+03 1.554308685649819465e-02
9.763871999999999389e+03 1.567515884125277731e-02
9.765885999999998603e+03 1.619320970950285238e-02
9.767899999999999636e+03 1.592397015768302546e-02
9.769913999999998850e+03 1.478623221185141126e-02
9.771927999999999884e+03 1.441416289087960739e-02
9.773941999999999098e+03 1.459801700938572790e-02
9.775955999999998312e+03 1.463336474253172127e-02
9.777969999999999345e+03 1.471930104960873960e-02
9.779983999999998559e+03 1.498344501911789799e-02
9.781997999999999593e+03 1.514356565965456133e-02
9.784011999999998807e+03 1.524304428007972403e-02
9.786025999999999840e+03 1.556030166160176330e-02
9.788039999999999054e+03 1.625252045135301346e-02
9.790053999999998268e+03 1.635525840821111174e-02
9.792067999999999302e+03 1.559711839144993159e-02
9.794081999999998516e+03 1.469038017703474218e-02
9.796095999999999549e+03 1.471209378453871078e-02
9.798109999999998763e+03 1.527490314605806088e-02
9.800123999999999796e+03 1.581645796154287562e-02
9.802137999999999010e+03 1.573332192942936830e-02
9.804151999999998225e+03 1.497509010037430081e-02
9.806165999999999258e+03 1.423021696007960302e-02
9.808179999999998472e+03 1.392076362353784902e-02
9.810193999999999505e+03 1.408074654563368049e-02
9.812207999999998719e+03 1.440576206598906915e-02
9.814221999999999753e+03 1.492601642929239185e-02
9.816235999999998967e+03 1.531663183362911608e-02
9.818249999999998181e+03 1.548290389785612030e-02
9.820263999999999214e+03 1.546798440009968835e-02
9.822277999999998428e+03 1.508058242604897597e-02
9.824291999999999462e+03 1.461151341658691906e-02
9.826305999999998676e+03 1.460173540728809671e-02
9.828319999999999709e+03 1.473123664781387891e-02
9.830333999999998923e+03 1.493124973004388012e-02
9.832347999999998137e+03 1.521214944318718780e-02
9.834361999999999171e+03 1.530566026450977217e-02
9.836375999999998385e+03 1.537447357877710918e-02
9.838389999999999418e+03 1.571174604036622638e-02
9.840403999999998632e+03 1.565101220796083492e-02
9.842417999999999665e+03 1.527458180302945952e-02
9.844431999999998880e+03 1.510183697208351654e-02
9.846445999999998094e+03 1.499776773696407002e-02
9.848459999999999127e+03 1.465976077702386277e-02
9.850473999999998341e+03 1.436573190585490288e-02
9.852487999999999374e+03 1.444436913556800331e-02
9.854501999999998588e+03 1.498454676664453221e-02
9.856515999999999622e+03 1.558403513957121699e-02
9.858529999999998836e+03 1.567254219087703404e-02
9.860543999999999869e+03 1.542042563186689884e-02
9.862557999999999083e+03 1.520223371544752837e-02
9.864571999999998297e+03 1.534215565132934084e-02
9.866585999999999331e+03 1.567447024904863179e-02
9.868599999999998545e+03 1.563118075248152647e-02
9.870613999999999578e+03 1.482401297078538016e-02
9.872627999999998792e+03 1.354952061321101214e-02
9.874641999999999825e+03 1.301604527958814123e-02
9.876655999999999040e+03 1.337296557206880607e-02
9.878669999999998254e+03 1.439143934814289885e-02
9.880683999999999287e+03 1.535698333679187677e-02
9.882697999999998501e+03 1.545228449784523915e-02
9.884711999999999534e+03 1.481437267992738102e-02
9.886725999999998749e+03 1.425739339906977390e-02
9.888739999999999782e+03 1.414253621941875989e-02
9.890753999999998996e+03 1.417613951898092674e-02
9.892767999999998210e+03 1.426042320476800414e-02
9.894781999999999243e+03 1.440851643480563909e-02
9.896795999999998457e+03 1.434493642128978862e-02
9.898809999999999491e+03 1.420744751119594994e-02
9.900823999999998705e+03 1.467105368917180283e-02
9.902837999999999738e+03 1.536680725223764886e-02
9.904851999999998952e+03 1.575994749465622208e-02
9.906865999999998166e+03 1.558683541453473841e-02
9.908879999999999200e+03 1.499143268868595273e-02
9.910893999999998414e+03 1.457019788433836123e-02
9.912907999999999447e+03 1.441677954125535240e-02
9.914921999999998661e+03 1.427699532381436834e-02
9.916935999999999694e+03 1.424880894959146098e-02
9.918949999999998909e+03 1.486188554201323293e-02
9.920963999999998123e+03 1.573938154082582530e-02
9.922977999999999156e+03 1.621037860845947129e-02
9.924991999999998370e+03 1.607472594424334822e-02
9.927005999999999403e+03 1.541633998478898759e-02
9.929019999999998618e+03 1.445534070468734722e-02
9.931033999999999651e+03 1.381022162169946374e-02
9.933047999999998865e+03 1.366267926542514416e-02
9.935061999999998079e+03 1.394210998186627345e-02
9.937075999999999112e+03 1.427584767014079825e-02
9.939089999999998327e+03 1.440769012416066690e-02
9.941103999999999360e+03 1.449394777426627964e-02
9.943117999999998574e+03 1.464410678091635117e-02
9.945131999999999607e+03 1.454683165554444997e-02
9.947145999999998821e+03 1.407298840680034149e-02
9.949159999999999854e+03 1.377198180129606681e-02
9.951173999999999069e+03 1.402584279389003201e-02
9.953187999999998283e+03 1.453810948762530864e-02
9.955201999999999316e+03 1.473674538544702227e-02
9.957215999999998530e+03 1.456583680037878623e-02
9.959229999999999563e+03 1.445538661083429176e-02
9.961243999999998778e+03 1.477769366852004461e-02
9.963257999999999811e+03 1.496434806198967266e-02
9.965271999999999025e+03 1.445814097965086170e-02
9.967285999999998239e+03 1.421497611929458012e-02
9.969299999999999272e+03 1.489493796781208614e-02
9.971313999999998487e+03 1.555190083671122332e-02
9.973327999999999520e+03 1.561869428051307004e-02
9.975341999999998734e+03 1.538324165284318812e-02
9.977355999999999767e+03 1.495613086168690389e-02
9.979369999999998981e+03 1.454756615389553136e-02
9.981383999999998196e+03 1.477011915427447336e-02
9.983397999999999229e+03 1.529514775685985976e-02
9.985411999999998443e+03 1.533467294937765173e-02
9.987425999999999476e+03 1.479169504333761355e-02
9.989439999999998690e+03 1.429205254001162523e-02
9.991453999999999724e+03 1.369995505674273181e-02
9.993467999999998938e+03 1.437789703479475621e-02
9.995481999999998152e+03 1.512148480297505551e-02
9.997495999999999185e+03 1.530001380843579867e-02
9.999509999999998399e+03 1.507525731300360557e-02
1.000152399999999943e+04 1.467803142350711416e-02
1.000353799999999865e+04 1.451267748221896602e-02
1.000555199999999968e+04 1.474459533657424687e-02
1.000756599999999889e+04 1.497004042421059070e-02
1.000957999999999811e+04 1.477622467181787316e-02
1.001159399999999914e+04 1.430219779848599521e-02
1.001360799999999836e+04 1.397429019087321166e-02
1.001562199999999939e+04 1.386608940252891109e-02
1.001763599999999860e+04 1.396648614589292639e-02
1.001964999999999964e+04 1.417352286860518520e-02
1.002166399999999885e+04 1.429898436819999723e-02
1.002367799999999806e+04 1.430187645545739905e-02
1.002569199999999910e+04 1.389501027510290677e-02
1.002770599999999831e+04 1.368301568852082171e-02
1.002971999999999935e+04 1.395119939896095548e-02
1.003173399999999856e+04 1.403373865116420288e-02
1.003374799999999959e+04 1.348933765456893606e-02
1.003576199999999881e+04 1.336943079875420846e-02
1.003777599999999984e+04 1.405090755012083047e-02
1.003978999999999905e+04 1.460811636171315160e-02
1.004180399999999827e+04 1.504872356007063566e-02
1.004381799999999930e+04 1.576444629705662376e-02
1.004583199999999852e+04 1.621910077637861783e-02
1.004784599999999955e+04 1.569264908323800278e-02
1.004985999999999876e+04 1.521816314843669679e-02
1.005187399999999980e+04 1.546045579200106164e-02
1.005388799999999901e+04 1.554409679173093806e-02
1.005590199999999822e+04 1.507075851060320389e-02
1.005791599999999926e+04 1.461206429035023444e-02
1.005992999999999847e+04 1.461009032603169736e-02
1.006194399999999951e+04 1.477287352309104330e-02
1.006395799999999872e+04 1.411127413335067776e-02
1.006597199999999975e+04 1.311116281605373239e-02
1.006798599999999897e+04 1.262951552232933691e-02
1.006999999999999818e+04 1.259595812891411808e-02
1.007201399999999921e+04 1.283246659796368448e-02
1.007402799999999843e+04 1.298629809636917508e-02
1.007604199999999946e+04 1.288594725915210432e-02
1.007805599999999868e+04 1.317726766765143880e-02
1.008006999999999971e+04 1.419863353098292300e-02
1.008208399999999892e+04 1.505739982184283593e-02
1.008409799999999814e+04 1.508857009561703419e-02
1.008611199999999917e+04 1.508393357477580236e-02
1.008812599999999838e+04 1.527426046000086336e-02
1.009013999999999942e+04 1.540059417638758692e-02
1.009215399999999863e+04 1.543800768614601339e-02
1.009416799999999967e+04 1.515233373372064894e-02
1.009618199999999888e+04 1.455977718898232923e-02
1.009819599999999809e+04 1.397153582205664518e-02
1.010020999999999913e+04 1.416902406620478352e-02
1.010222399999999834e+04 1.499317712226978794e-02
1.010423799999999937e+04 1.635456981600696622e-02
1.010625199999999859e+04 1.708948132241506698e-02
1.010826599999999962e+04 1.697930656975222413e-02
1.011027999999999884e+04 1.674302763143737174e-02
1.011229399999999805e+04 1.659805601939185263e-02
1.011430799999999908e+04 1.659176687726068161e-02
1.011632199999999830e+04 1.650169901695880750e-02
1.011833599999999933e+04 1.604291298441195071e-02
1.012034999999999854e+04 1.572363573242442983e-02
1.012236399999999958e+04 1.641415599473878759e-02
1.012437799999999879e+04 1.740393842897359697e-02
1.012639199999999983e+04 1.762814405064247816e-02
1.012840599999999904e+04 1.747798504399241185e-02
1.013041999999999825e+04 1.744993638821033463e-02
1.013243399999999929e+04 1.748730399182181136e-02
1.013444799999999850e+04 1.700079064652148045e-02
1.013646199999999953e+04 1.598828466954995906e-02
1.013847599999999875e+04 1.532535400154825395e-02
1.014048999999999978e+04 1.583362686049949800e-02
1.014250399999999900e+04 1.646974833868658158e-02
1.014451799999999821e+04 1.651615945324580795e-02
1.014653199999999924e+04 1.593402360386351330e-02
1.014854599999999846e+04 1.523023646508266625e-02
1.015055999999999949e+04 1.519860712983904169e-02
1.015257399999999870e+04 1.603827646357073103e-02
1.015458799999999974e+04 1.706450837847815760e-02
1.015660199999999895e+04 1.771926775232403675e-02
1.015861599999999817e+04 1.830447931355150271e-02
1.016062999999999920e+04 1.878975319288437792e-02
1.016264399999999841e+04 1.897241375156998380e-02
1.016465799999999945e+04 1.889818351196338730e-02
1.016667199999999866e+04 1.940200347466117942e-02
1.016868599999999969e+04 2.011409962603867563e-02
1.017069999999999891e+04 1.981341436356300750e-02
1.017271399999999812e+04 1.886081590835191057e-02
1.017472799999999916e+04 1.855434647136143880e-02
1.017674199999999837e+04 1.868618892538129878e-02
1.017875599999999940e+04 1.928246386802199425e-02
1.018076999999999862e+04 2.011846070999825237e-02
1.018278399999999965e+04 2.050604630863673769e-02
1.018479799999999886e+04 2.031076155954185392e-02
1.018681199999999808e+04 1.993111772432447706e-02
1.018882599999999911e+04 1.925207399874582018e-02
1.019083999999999833e+04 1.857633551574705902e-02
1.019285399999999936e+04 1.889979022710638196e-02
1.019486799999999857e+04 1.999029074773380973e-02
1.019688199999999961e+04 2.133612125765736722e-02
1.019889599999999882e+04 2.168610972194965833e-02
1.020090999999999804e+04 2.100371484764418720e-02
1.020292399999999907e+04 2.006075668329108247e-02
1.020493799999999828e+04 1.981350617585689311e-02
1.020695199999999932e+04 2.051302404297205076e-02
1.020896599999999853e+04 2.059909806848990443e-02
1.021097999999999956e+04 2.064298434496726273e-02
1.021299399999999878e+04 2.156230084364479591e-02
1.021500799999999981e+04 2.251958172584406226e-02
1.021702199999999903e+04 2.291547633707920542e-02
1.021903599999999824e+04 2.265192914748030001e-02
1.022104999999999927e+04 2.195718551964719739e-02
1.022306399999999849e+04 2.154302026192880110e-02
1.022507799999999952e+04 2.171553556214002659e-02
1.022709199999999873e+04 2.203338972357233097e-02
1.022910599999999977e+04 2.210137672719468885e-02
1.023111999999999898e+04 2.246476978639429939e-02
1.023313399999999820e+04 2.295435884353980507e-02
1.023514799999999923e+04 2.298842120457139301e-02
1.023716199999999844e+04 2.333827195042286265e-02
1.023917599999999948e+04 2.420465866167528443e-02
1.024118999999999869e+04 2.460835731789071459e-02
1.024320399999999972e+04 2.443496980088756196e-02
1.024521799999999894e+04 2.460358307860866303e-02
1.024723199999999815e+04 2.446026408785307790e-02
1.024924599999999919e+04 2.397554108228351979e-02
1.025125999999999840e+04 2.393482232994521147e-02
1.025327399999999943e+04 2.475608329875280886e-02
1.025528799999999865e+04 2.663883210331995099e-02
1.025730199999999968e+04 2.855330205542459115e-02
1.025931599999999889e+04 3.028534097957835680e-02
1.026132999999999811e+04 3.146623070353625484e-02
1.026334399999999914e+04 3.049866684442178663e-02
1.026535799999999836e+04 2.906602781062930449e-02
1.026737199999999939e+04 2.868441001109338015e-02
1.026938599999999860e+04 2.843904165568384573e-02
1.027139999999999964e+04 2.834406183765907777e-02
1.027341399999999885e+04 2.812990966217068095e-02
1.027542799999999806e+04 2.722289601087383992e-02
1.027744199999999910e+04 2.707920977094271583e-02
1.027945599999999831e+04 2.707783258653442826e-02
1.028146999999999935e+04 2.651727262621527553e-02
1.028348399999999856e+04 2.564253099621925658e-02
1.028549799999999959e+04 2.605334510521082475e-02
1.028751199999999881e+04 2.779617197389615962e-02
1.028952599999999802e+04 3.001284209132560124e-02
1.029153999999999905e+04 2.996092223913322805e-02
1.029355399999999827e+04 2.979162036920800227e-02
1.029556799999999930e+04 2.793531350527993576e-02
1.029758199999999852e+04 2.707893433406105901e-02
1.029959599999999955e+04 2.776867419187738911e-02
1.030160999999999876e+04 2.794394386090519322e-02
1.030362399999999980e+04 2.783285098530349777e-02
1.030563799999999901e+04 2.675561734114256449e-02
1.030765199999999822e+04 2.546638911039954267e-02
1.030966599999999926e+04 2.529818898800093030e-02
1.031167999999999847e+04 2.625923417424951695e-02
1.031369399999999951e+04 2.676355910456367296e-02
1.031570799999999872e+04 2.655941446910881770e-02
1.031772199999999975e+04 2.576528403314444146e-02
1.031973599999999897e+04 2.514711185841200791e-02
1.032174999999999818e+04 2.605013167492483198e-02
1.032376399999999921e+04 2.742267956236912538e-02
1.032577799999999843e+04 2.756058162778545276e-02
1.032779199999999946e+04 2.636679227653661653e-02
1.032980599999999868e+04 2.486024434616613751e-02
1.033181999999999971e+04 2.492354892280032597e-02
1.033383399999999892e+04 2.714659999465482074e-02
1.033584799999999814e+04 2.971541616528287216e-02
1.033786199999999917e+04 3.033955613911786323e-02
1.033987599999999838e+04 2.856597215198082573e-02
1.034188999999999942e+04 2.617389464708275160e-02
1.034390399999999863e+04 2.437138978737171668e-02
1.034591799999999967e+04 2.372443445850612107e-02
1.034793199999999888e+04 2.465031553619647514e-02
1.034994599999999809e+04 2.668464643796891397e-02
1.035195999999999913e+04 2.843096217382189497e-02
1.035397399999999834e+04 2.773732029351542311e-02
1.035598799999999937e+04 2.541694819014208434e-02
1.035800199999999859e+04 2.414433798459237820e-02
1.036001599999999962e+04 2.347961697685989335e-02
1.036202999999999884e+04 2.417628866286460065e-02
1.036404399999999805e+04 2.746789711710783538e-02
1.036605799999999908e+04 2.739600809099533227e-02
1.036807199999999830e+04 2.767681599184474914e-02
1.037008599999999933e+04 2.837670110813544921e-02
1.037209999999999854e+04 2.893074239558871344e-02
1.037411399999999958e+04 2.823085727929800989e-02
1.037612799999999879e+04 2.797378285641805018e-02
1.037814199999999983e+04 2.844165830605958206e-02
1.038015599999999904e+04 2.842430578251518847e-02
1.038216999999999825e+04 2.828185900855152701e-02
1.038418399999999929e+04 2.678490546289209739e-02
1.038619799999999850e+04 2.592590964129747391e-02
1.038821199999999953e+04 2.623609747619031624e-02
1.039022599999999875e+04 2.585452558280134164e-02
1.039223999999999978e+04 2.571194109039684136e-02
1.039425399999999900e+04 2.667358305655569140e-02
1.039626799999999821e+04 2.850629416095512222e-02
1.039828199999999924e+04 2.966244047171081102e-02
1.040029599999999846e+04 2.913461159416191534e-02
1.040230999999999949e+04 2.706231630886774681e-02
1.040432399999999870e+04 2.479482808677257316e-02
1.040633799999999974e+04 2.386036255960390096e-02
1.040835199999999895e+04 2.526229038109162675e-02
1.041036599999999817e+04 2.792920798773654636e-02
1.041237999999999920e+04 2.927692064968475533e-02
1.041439399999999841e+04 2.906313572337190787e-02
1.041640799999999945e+04 2.687970165632908720e-02
1.041842199999999866e+04 2.659572623134061689e-02
1.042043599999999969e+04 2.681355089858444146e-02
1.042244999999999891e+04 2.753712358669765589e-02
1.042446399999999812e+04 2.835861408623997076e-02
1.042647799999999916e+04 2.713213955836782376e-02
1.042849199999999837e+04 2.646489371255348472e-02
1.043050599999999940e+04 2.547107153738770516e-02
1.043251999999999862e+04 2.548117088971513233e-02
1.043453399999999965e+04 2.650855045829613246e-02
1.043654799999999886e+04 2.750691734200925304e-02
1.043856199999999808e+04 2.704822312175628879e-02
1.044057599999999911e+04 2.622820161891614710e-02
1.044258999999999833e+04 2.704519331605806723e-02
1.044460399999999936e+04 2.778841383506281543e-02
1.044661799999999857e+04 2.592710320111798680e-02
1.044863199999999961e+04 2.424996802870787657e-02
1.045064599999999882e+04 2.500613408115051964e-02
1.045265999999999804e+04 2.572020419684656334e-02
1.045467399999999907e+04 2.503390730005094003e-02
1.045668799999999828e+04 2.151377804632620405e-02
1.045870199999999932e+04 2.141962453894640656e-02
1.046071599999999853e+04 2.099999644974180971e-02
1.046272999999999956e+04 2.034656835415727533e-02
1.046474399999999878e+04 2.020481017239774899e-02
